"TimeCreated","Id","LevelDisplayName","Message"
"24-08-2025 20:38:25","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:08:23.582
ProcessGuid: {99ef7bdc-ed18-68aa-a153-000000001f00}
ProcessId: 53460
Image: C:\Users\DELL\AppData\Local\Programs\Microsoft VS Code\Code.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: tcp
Initiated: true
SourceIsIpv6: true
SourceIp: 2402:8100:25da:ae5a:7953:108e:dfca:e64c
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 59414
SourcePortName: -
DestinationIsIpv6: true
DestinationIp: 64:ff9b:0:0:0:0:34a8:7042
DestinationHostname: -
DestinationPort: 443
DestinationPortName: https"
"24-08-2025 20:38:18","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:08:16.648
ProcessGuid: {99ef7bdc-ed18-68aa-a153-000000001f00}
ProcessId: 53460
Image: C:\Users\DELL\AppData\Local\Programs\Microsoft VS Code\Code.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: tcp
Initiated: true
SourceIsIpv6: true
SourceIp: 2402:8100:25da:ae5a:7953:108e:dfca:e64c
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 53364
SourcePortName: -
DestinationIsIpv6: true
DestinationIp: 64:ff9b:0:0:0:0:34a8:7042
DestinationHostname: -
DestinationPort: 443
DestinationPortName: https"
"24-08-2025 20:38:18","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:08:16.144
ProcessGuid: {99ef7bdc-532b-6887-2e00-000000001f00}
ProcessId: 2424
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\NETWORK SERVICE
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.43.252
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 55622
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 192.168.43.1
DestinationHostname: -
DestinationPort: 53
DestinationPortName: domain"
"24-08-2025 20:38:17","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:08:15.359
ProcessGuid: {99ef7bdc-ed18-68aa-a153-000000001f00}
ProcessId: 53460
Image: C:\Users\DELL\AppData\Local\Programs\Microsoft VS Code\Code.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: tcp
Initiated: true
SourceIsIpv6: true
SourceIp: 2402:8100:25da:ae5a:7953:108e:dfca:e64c
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 65171
SourcePortName: -
DestinationIsIpv6: true
DestinationIp: 64:ff9b:0:0:0:0:34a8:7042
DestinationHostname: -
DestinationPort: 443
DestinationPortName: https"
"24-08-2025 20:38:16","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:16.934
ProcessGuid: {99ef7bdc-2ae0-68ab-3a5e-000000001f00}
ProcessId: 20700
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:16","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:16.934
ProcessGuid: {99ef7bdc-2ae0-68ab-385e-000000001f00}
ProcessId: 47356
Image: C:\Program Files\Git\cmd\git.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:16","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:16.926
ProcessGuid: {99ef7bdc-2ae0-68ab-3c5e-000000001f00}
ProcessId: 39724
Image: C:\Program Files\Git\mingw64\bin\git.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:16","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:16.926
ProcessGuid: {99ef7bdc-2ae0-68ab-395e-000000001f00}
ProcessId: 32460
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:16","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:16.918
ProcessGuid: {99ef7bdc-2ae0-68ab-375e-000000001f00}
ProcessId: 50100
Image: C:\Program Files\Git\cmd\git.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:16","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:16.918
ProcessGuid: {99ef7bdc-2ae0-68ab-3b5e-000000001f00}
ProcessId: 4020
Image: C:\Program Files\Git\mingw64\bin\git.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:16","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:16.763
ProcessGuid: {99ef7bdc-2ae0-68ab-345e-000000001f00}
ProcessId: 23596
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:16","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:16.763
ProcessGuid: {99ef7bdc-2ae0-68ab-325e-000000001f00}
ProcessId: 15736
Image: C:\Program Files\Git\cmd\git.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:16","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:16.757
ProcessGuid: {99ef7bdc-2ae0-68ab-335e-000000001f00}
ProcessId: 17016
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:16","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:16.757
ProcessGuid: {99ef7bdc-2ae0-68ab-365e-000000001f00}
ProcessId: 38560
Image: C:\Program Files\Git\mingw64\bin\git.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:16","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:16.750
ProcessGuid: {99ef7bdc-2ae0-68ab-315e-000000001f00}
ProcessId: 24804
Image: C:\Program Files\Git\cmd\git.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:16","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:16.738
ProcessGuid: {99ef7bdc-2ae0-68ab-355e-000000001f00}
ProcessId: 37992
Image: C:\Program Files\Git\mingw64\bin\git.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:16","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:08:14.791
ProcessGuid: {99ef7bdc-ed18-68aa-a153-000000001f00}
ProcessId: 53460
Image: C:\Users\DELL\AppData\Local\Programs\Microsoft VS Code\Code.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.43.252
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 65169
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 20.207.73.85
DestinationHostname: -
DestinationPort: 443
DestinationPortName: https"
"24-08-2025 20:38:16","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:08:14.791
ProcessGuid: {99ef7bdc-ed17-68aa-9c53-000000001f00}
ProcessId: 17184
Image: C:\Users\DELL\AppData\Local\Programs\Microsoft VS Code\Code.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: tcp
Initiated: true
SourceIsIpv6: true
SourceIp: 2402:8100:25da:ae5a:7953:108e:dfca:e64c
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 51234
SourcePortName: -
DestinationIsIpv6: true
DestinationIp: 64:ff9b:0:0:0:0:68d0:105a
DestinationHostname: -
DestinationPort: 443
DestinationPortName: https"
"24-08-2025 20:38:16","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:08:14.682
ProcessGuid: {99ef7bdc-ed18-68aa-a153-000000001f00}
ProcessId: 53460
Image: C:\Users\DELL\AppData\Local\Programs\Microsoft VS Code\Code.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: tcp
Initiated: true
SourceIsIpv6: true
SourceIp: 2402:8100:25da:ae5a:7953:108e:dfca:e64c
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 51233
SourcePortName: -
DestinationIsIpv6: true
DestinationIp: 64:ff9b:0:0:0:0:34a8:7042
DestinationHostname: -
DestinationPort: 443
DestinationPortName: https"
"24-08-2025 20:38:16","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:08:14.444
ProcessGuid: {99ef7bdc-ed17-68aa-9c53-000000001f00}
ProcessId: 17184
Image: C:\Users\DELL\AppData\Local\Programs\Microsoft VS Code\Code.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: tcp
Initiated: true
SourceIsIpv6: true
SourceIp: 2402:8100:25da:ae5a:7953:108e:dfca:e64c
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 54133
SourcePortName: -
DestinationIsIpv6: true
DestinationIp: 64:ff9b:0:0:0:0:68d0:105a
DestinationHostname: -
DestinationPort: 443
DestinationPortName: https"
"24-08-2025 20:38:15","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:08:13.636
ProcessGuid: {99ef7bdc-ed17-68aa-9c53-000000001f00}
ProcessId: 17184
Image: C:\Users\DELL\AppData\Local\Programs\Microsoft VS Code\Code.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.43.252
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 54711
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 192.168.43.1
DestinationHostname: -
DestinationPort: 53
DestinationPortName: domain"
"24-08-2025 20:38:15","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:08:13.638
ProcessGuid: {99ef7bdc-ed17-68aa-9c53-000000001f00}
ProcessId: 17184
Image: C:\Users\DELL\AppData\Local\Programs\Microsoft VS Code\Code.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.43.252
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 62897
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 192.168.43.1
DestinationHostname: -
DestinationPort: 53
DestinationPortName: domain"
"24-08-2025 20:38:15","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:08:13.638
ProcessGuid: {99ef7bdc-ed17-68aa-9c53-000000001f00}
ProcessId: 17184
Image: C:\Users\DELL\AppData\Local\Programs\Microsoft VS Code\Code.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.43.252
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 60629
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 192.168.43.1
DestinationHostname: -
DestinationPort: 53
DestinationPortName: domain"
"24-08-2025 20:38:12","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:12.759
ProcessGuid: {99ef7bdc-2adc-68ab-2f5e-000000001f00}
ProcessId: 49156
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:12","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:12.759
ProcessGuid: {99ef7bdc-2adc-68ab-2e5e-000000001f00}
ProcessId: 51224
Image: C:\Program Files\Git\cmd\git.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:12","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:12.759
ProcessGuid: {99ef7bdc-2adc-68ab-305e-000000001f00}
ProcessId: 7944
Image: C:\Program Files\Git\mingw64\bin\git.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:12","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:08:10.782
ProcessGuid: {99ef7bdc-f9a1-68aa-c656-000000001f00}
ProcessId: 51616
Image: C:\Program Files\Microsoft Office\Root\Office16\SDXHelper.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: tcp
Initiated: true
SourceIsIpv6: true
SourceIp: 2402:8100:25da:ae5a:7953:108e:dfca:e64c
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 63557
SourcePortName: -
DestinationIsIpv6: true
DestinationIp: 2603:1063:27:2:0:0:0:14
DestinationHostname: -
DestinationPort: 443
DestinationPortName: https"
"24-08-2025 20:38:10","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:08:08.187
ProcessGuid: {99ef7bdc-bd4b-68aa-874e-000000001f00}
ProcessId: 25820
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.43.252
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 63990
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 192.168.43.1
DestinationHostname: -
DestinationPort: 53
DestinationPortName: domain"
"24-08-2025 20:38:10","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:08:08.187
ProcessGuid: {99ef7bdc-bd4b-68aa-874e-000000001f00}
ProcessId: 25820
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.43.252
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 59818
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 192.168.43.1
DestinationHostname: -
DestinationPort: 53
DestinationPortName: domain"
"24-08-2025 20:38:10","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:08:08.185
ProcessGuid: {99ef7bdc-bd4b-68aa-874e-000000001f00}
ProcessId: 25820
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.43.252
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 53259
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 192.168.43.1
DestinationHostname: -
DestinationPort: 53
DestinationPortName: domain"
"24-08-2025 20:38:08","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:08.534
ProcessGuid: {99ef7bdc-2ad8-68ab-2a5e-000000001f00}
ProcessId: 3336
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:08","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:08.534
ProcessGuid: {99ef7bdc-2ad8-68ab-2b5e-000000001f00}
ProcessId: 43480
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:08","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:08.534
ProcessGuid: {99ef7bdc-2ad8-68ab-285e-000000001f00}
ProcessId: 49884
Image: C:\Program Files\Git\cmd\git.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:08","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:08.534
ProcessGuid: {99ef7bdc-2ad8-68ab-295e-000000001f00}
ProcessId: 57180
Image: C:\Program Files\Git\cmd\git.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:08","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:08.526
ProcessGuid: {99ef7bdc-2ad8-68ab-2c5e-000000001f00}
ProcessId: 17780
Image: C:\Program Files\Git\mingw64\bin\git.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:08","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:08.526
ProcessGuid: {99ef7bdc-2ad8-68ab-2d5e-000000001f00}
ProcessId: 15952
Image: C:\Program Files\Git\mingw64\bin\git.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:08","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:08.410
ProcessGuid: {99ef7bdc-2ad8-68ab-255e-000000001f00}
ProcessId: 30568
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:08","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:08.405
ProcessGuid: {99ef7bdc-2ad8-68ab-245e-000000001f00}
ProcessId: 51700
Image: C:\Program Files\Git\cmd\git.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:08","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:08.397
ProcessGuid: {99ef7bdc-2ad8-68ab-275e-000000001f00}
ProcessId: 50132
Image: C:\Program Files\Git\mingw64\bin\git.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:08","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:08.381
ProcessGuid: {99ef7bdc-2ad8-68ab-235e-000000001f00}
ProcessId: 10144
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:08","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:08.378
ProcessGuid: {99ef7bdc-2ad8-68ab-225e-000000001f00}
ProcessId: 7144
Image: C:\Program Files\Git\cmd\git.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:38:08","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:08:08.370
ProcessGuid: {99ef7bdc-2ad8-68ab-265e-000000001f00}
ProcessId: 14276
Image: C:\Program Files\Git\mingw64\bin\git.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:37:45","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:07:44.754
ProcessGuid: {99ef7bdc-bd4b-68aa-874e-000000001f00}
ProcessId: 25820
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.43.252
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 56059
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 192.168.43.1
DestinationHostname: -
DestinationPort: 53
DestinationPortName: domain"
"24-08-2025 20:37:45","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:07:44.754
ProcessGuid: {99ef7bdc-bd4b-68aa-874e-000000001f00}
ProcessId: 25820
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.43.252
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 60773
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 192.168.43.1
DestinationHostname: -
DestinationPort: 53
DestinationPortName: domain"
"24-08-2025 20:37:45","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:07:44.753
ProcessGuid: {99ef7bdc-bd4b-68aa-874e-000000001f00}
ProcessId: 25820
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.43.252
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 52505
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 192.168.43.1
DestinationHostname: -
DestinationPort: 53
DestinationPortName: domain"
"24-08-2025 20:37:35","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:07:35.969
ProcessGuid: {99ef7bdc-2ab7-68ab-205e-000000001f00}
ProcessId: 5948
Image: C:\Users\DELL\Desktop\insider-threat-detection\cyber-env\Scripts\python.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:37:35","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:07:35.968
ProcessGuid: {99ef7bdc-2ab7-68ab-215e-000000001f00}
ProcessId: 53068
Image: C:\Users\DELL\AppData\Local\Programs\Python\Python311\python.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:37:28","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:07:28.578
ProcessGuid: {99ef7bdc-2ab0-68ab-1e5e-000000001f00}
ProcessId: 55632
Image: C:\Users\DELL\Desktop\insider-threat-detection\cyber-env\Scripts\python.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:37:28","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:07:28.578
ProcessGuid: {99ef7bdc-2ab0-68ab-1f5e-000000001f00}
ProcessId: 7604
Image: C:\Users\DELL\AppData\Local\Programs\Python\Python311\python.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:37:24","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:07:22.255
ProcessGuid: {99ef7bdc-bd4b-68aa-874e-000000001f00}
ProcessId: 25820
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.43.252
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 51176
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 192.168.43.1
DestinationHostname: -
DestinationPort: 53
DestinationPortName: domain"
"24-08-2025 20:37:24","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:07:22.254
ProcessGuid: {99ef7bdc-bd4b-68aa-874e-000000001f00}
ProcessId: 25820
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.43.252
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 65335
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 192.168.43.1
DestinationHostname: -
DestinationPort: 53
DestinationPortName: domain"
"24-08-2025 20:37:24","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:07:22.253
ProcessGuid: {99ef7bdc-bd4b-68aa-874e-000000001f00}
ProcessId: 25820
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.43.252
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 55527
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 192.168.43.1
DestinationHostname: -
DestinationPort: 53
DestinationPortName: domain"
"24-08-2025 20:37:08","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:07:06.437
ProcessGuid: {99ef7bdc-ed18-68aa-a153-000000001f00}
ProcessId: 53460
Image: C:\Users\DELL\AppData\Local\Programs\Microsoft VS Code\Code.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.43.252
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 61931
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 20.189.173.25
DestinationHostname: -
DestinationPort: 443
DestinationPortName: https"
"24-08-2025 20:37:08","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:07:05.908
ProcessGuid: {99ef7bdc-532b-6887-2e00-000000001f00}
ProcessId: 2424
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\NETWORK SERVICE
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.43.252
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 63278
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 192.168.43.1
DestinationHostname: -
DestinationPort: 53
DestinationPortName: domain"
"24-08-2025 20:37:01","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:07:01.470
ProcessGuid: {99ef7bdc-2a95-68ab-1c5e-000000001f00}
ProcessId: 43484
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:37:01","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:07:01.464
ProcessGuid: {99ef7bdc-2a95-68ab-1b5e-000000001f00}
ProcessId: 42292
Image: C:\Program Files\Git\cmd\git.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:37:01","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:07:01.461
ProcessGuid: {99ef7bdc-2a95-68ab-1d5e-000000001f00}
ProcessId: 7772
Image: C:\Program Files\Git\mingw64\bin\git.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:37:00","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:07:00.062
ProcessGuid: {99ef7bdc-2a94-68ab-1a5e-000000001f00}
ProcessId: 9564
Image: C:\Windows\System32\wevtutil.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:36:59","5","Information","Process terminated:
RuleName: -
UtcTime: 2025-08-24 15:06:59.904
ProcessGuid: {99ef7bdc-2a93-68ab-195e-000000001f00}
ProcessId: 5600
Image: C:\Users\DELL\Desktop\insider-threat-detection\Sysmon\Sysmon64.exe
User: DESKTOP-U5F5T3L\DELL"
"24-08-2025 20:36:53","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:06:51.154
ProcessGuid: {99ef7bdc-bd4b-68aa-874e-000000001f00}
ProcessId: 25820
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.43.252
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 53496
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 192.168.43.1
DestinationHostname: -
DestinationPort: 53
DestinationPortName: domain"
"24-08-2025 20:36:53","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:06:51.153
ProcessGuid: {99ef7bdc-bd4b-68aa-874e-000000001f00}
ProcessId: 25820
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.43.252
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 54282
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 192.168.43.1
DestinationHostname: -
DestinationPort: 53
DestinationPortName: domain"
"24-08-2025 20:36:53","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:06:51.153
ProcessGuid: {99ef7bdc-bd4b-68aa-874e-000000001f00}
ProcessId: 25820
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: udp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.43.252
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 57492
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 192.168.43.1
DestinationHostname: -
DestinationPort: 53
DestinationPortName: domain"
"24-08-2025 20:36:48","3","Information","Network connection detected:
RuleName: -
UtcTime: 2025-08-24 15:06:46.326
ProcessGuid: {99ef7bdc-bd4b-68aa-874e-000000001f00}
ProcessId: 25820
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-U5F5T3L\DELL
Protocol: tcp
Initiated: true
SourceIsIpv6: true
SourceIp: 2402:8100:25da:ae5a:7953:108e:dfca:e64c
SourceHostname: DESKTOP-U5F5T3L
SourcePort: 62554
SourcePortName: -
DestinationIsIpv6: true
DestinationIp: 2606:4700:4400:0:0:0:ac40:94eb
DestinationHostname: -
DestinationPort: 443
DestinationPortName: https"
